P1xpos,P1ypos,P1zpos,P1Heading,Targetxpos,Targetypos,Targetzpos,Targetxvel,Targetyvel,Targetzvel,Containmentxpos,Containmentypos,Containmentzpos,targetcontained,trialtime
11.23108,1,-10.02304,2.314049,4.433383,0.5,-3.957869,-0.9865727,0,0.8807559,0,0.2,0,False,367.25
11.21725,1,-10.01756,2.512307,4.423518,0.5,-3.949062,-0.9864936,0,0.8806813,0,0.2,0,False,367.26
11.21026,1,-10.00441,2.312516,4.413651,0.5,-3.940254,-0.9866208,0,0.8807989,0,0.2,0,False,367.27
11.19637,1,-9.998975,2.51385,4.403786,0.5,-3.931447,-0.9865396,0,0.8807262,0,0.2,0,False,367.28
11.18942,1,-9.985754,2.310966,4.393919,0.5,-3.922639,-0.9866701,0,0.8808429,0,0.2,0,False,367.29
11.17547,1,-9.980365,2.515412,4.384054,0.5,-3.913831,-0.9865896,0,0.8807708,0,0.2,0,False,367.3
11.16855,1,-9.967071,2.3094,4.374187,0.5,-3.905023,-0.9867209,0,0.8808882,0,0.2,0,False,367.31
11.15453,1,-9.961728,2.516989,4.36432,0.5,-3.896215,-0.986641,0,0.8808166,0,0.2,0,False,367.32
11.14766,1,-9.94836,2.307814,4.354453,0.5,-3.887405,-0.9867729,0,0.8809346,0,0.2,0,False,367.33
11.13356,1,-9.943066,2.518583,4.344586,0.5,-3.878597,-0.9866966,0,0.8808637,0,0.2,0,False,367.34
11.12673,1,-9.929624,2.30621,4.334718,0.5,-3.869787,-0.9868264,0,0.8809823,0,0.2,0,False,367.35
11.11257,1,-9.924376,2.520194,4.324851,0.5,-3.860978,-0.9867507,0,0.880912,0,0.2,0,False,367.36
11.10577,1,-9.910857,2.304588,4.314982,0.5,-3.852168,-0.9868814,0,0.8810315,0,0.2,0,False,367.37
11.09154,1,-9.905659,2.521825,4.305114,0.5,-3.843359,-0.9868065,0,0.8809617,0,0.2,0,False,367.38
11.08478,1,-9.892063,2.302948,4.295245,0.5,-3.834548,-0.9869379,0,0.8810819,0,0.2,0,False,367.39
11.07048,1,-9.886913,2.523474,4.285377,0.5,-3.825738,-0.986861,0,0.8810127,0,0.2,0,False,367.4
11.06376,1,-9.87324,2.301288,4.275506,0.5,-3.816927,-0.9869959,0,0.8811336,0,0.2,0,False,367.41
11.04938,1,-9.868139,2.525142,4.265637,0.5,-3.808116,-0.9869198,0,0.8810652,0,0.2,0,False,367.42
11.04271,1,-9.854387,2.299612,4.255767,0.5,-3.799304,-0.9870554,0,0.8811868,0,0.2,0,False,367.43
11.02825,1,-9.849337,2.526832,4.245897,0.5,-3.790493,-0.9869828,0,0.8811191,0,0.2,0,False,367.44
11.02162,1,-9.835504,2.297914,4.236026,0.5,-3.781681,-0.9871167,0,0.8812416,0,0.2,0,True,367.45
11.03016,1,-9.843049,2.297914,4.226156,0.5,-3.772869,-0.9870449,0,0.8811744,0,0.2,0,True,367.46
11.0328,1,-9.845383,2.297914,4.216285,0.5,-3.764056,-0.9871666,0,0.8812793,0,0.2,0,True,367.47
11.0336,1,-9.846096,2.297914,4.206414,0.5,-3.755245,-0.9870682,0,0.8811871,0,0.2,0,True,367.48
11.03385,1,-9.846313,2.297914,4.196543,0.5,-3.746432,-0.98717,0,0.8812755,0,0.2,0,True,367.49
11.03393,1,-9.84638,2.297914,4.186672,0.5,-3.737621,-0.9870541,0,0.881169,0,0.2,0,True,367.5
11.03395,1,-9.8464,2.297914,4.176801,0.5,-3.728808,-0.9871392,0,0.8812413,0,0.2,0,True,367.51
11.03395,1,-9.846406,2.297914,4.166931,0.5,-3.719997,-0.987004,0,0.88112,0,0.2,0,True,367.52
11.03396,1,-9.846408,2.297914,4.157061,0.5,-3.711185,-0.9870753,0,0.8811777,0,0.2,0,True,367.53
11.03396,1,-9.846409,2.297914,4.147192,0.5,-3.702375,-0.9869267,0,0.8810421,0,0.2,0,True,367.54
11.03396,1,-9.846409,2.297914,4.137322,0.5,-3.693564,-0.9869793,0,0.8810855,0,0.2,0,True,367.55
11.03396,1,-9.846409,2.297914,4.127454,0.5,-3.684755,-0.9868149,0,0.880936,0,0.2,0,True,367.56
11.03396,1,-9.846409,2.297914,4.117585,0.5,-3.675946,-0.9868517,0,0.8809653,0,0.2,0,True,367.57
11.03396,1,-9.846409,2.297914,4.107719,0.5,-3.667138,-0.9866691,0,0.8808019,0,0.2,0,True,367.58
11.03396,1,-9.846409,2.297914,4.097852,0.5,-3.65833,-0.9866933,0,0.8808177,0,0.2,0,True,367.59
11.03396,1,-9.846409,2.297914,4.087987,0.5,-3.649523,-0.9864981,0,0.8806406,0,0.2,0,True,367.6
11.03396,1,-9.846409,2.297914,4.078123,0.5,-3.640717,-0.986504,0,0.8806425,0,0.2,0,True,367.61
11.03396,1,-9.846409,2.297914,4.06826,0.5,-3.631913,-0.9862938,0,0.8804522,0,0.2,0,True,367.62
11.03396,1,-9.846409,2.297914,4.058397,0.5,-3.623108,-0.9862851,0,0.8804411,0,0.2,0,True,367.63
11.03396,1,-9.846409,2.297914,4.048537,0.5,-3.614306,-0.9860575,0,0.8802376,0,0.2,0,True,367.64
11.03396,1,-9.846409,2.297914,4.038676,0.5,-3.605504,-0.9860368,0,0.8802135,0,0.2,0,True,367.65
11.03396,1,-9.846409,2.297914,4.028819,0.5,-3.596704,-0.9857947,0,0.8799959,0,0.2,0,True,367.66
11.03396,1,-9.846409,2.297914,4.018961,0.5,-3.587905,-0.9857596,0,0.8799601,0,0.2,0,True,367.67
11.03396,1,-9.846409,2.297914,4.009106,0.5,-3.579108,-0.9855034,0,0.8797314,0,0.2,0,True,367.68
11.03396,1,-9.846409,2.297914,3.999252,0.5,-3.570311,-0.985454,0,0.8796817,0,0.2,0,True,367.69
11.03396,1,-9.846409,2.297914,3.9894,0.5,-3.561517,-0.9851865,0,0.8794391,0,0.2,0,True,367.7
11.03396,1,-9.846409,2.297914,3.979549,0.5,-3.552723,-0.9851206,0,0.8793784,0,0.2,0,True,367.71
11.03396,1,-9.846409,2.297914,3.969701,0.5,-3.543932,-0.9848382,0,0.8791251,0,0.2,0,True,367.72
11.03396,1,-9.846409,2.297914,3.959853,0.5,-3.535141,-0.9847596,0,0.8790507,0,0.2,0,True,367.73
11.03396,1,-9.846409,2.297914,3.950009,0.5,-3.526354,-0.984464,0,0.8787856,0,0.2,0,True,367.74
11.03396,1,-9.846409,2.297914,3.940165,0.5,-3.517567,-0.9843721,0,0.8786993,0,0.2,0,True,367.75
11.03396,1,-9.846409,2.297914,3.930324,0.5,-3.508783,-0.9840634,0,0.8784225,0,0.2,0,True,367.76
11.03396,1,-9.846409,2.297914,3.920485,0.5,-3.499999,-0.9839583,0,0.8783244,0,0.2,0,True,367.77
11.03396,1,-9.846409,2.297914,3.910649,0.5,-3.491219,-0.9836367,0,0.8780349,0,0.2,0,True,367.78
11.03396,1,-9.846409,2.297914,3.900813,0.5,-3.48244,-0.9835186,0,0.8779266,0,0.2,0,True,367.79
11.03396,1,-9.846409,2.297914,3.890982,0.5,-3.473664,-0.9831844,0,0.8776273,0,0.2,0,True,367.8
11.03396,1,-9.846409,2.297914,3.881151,0.5,-3.464889,-0.9830537,0,0.8775064,0,0.2,0,True,367.81
11.03396,1,-9.846409,2.297914,3.871324,0.5,-3.456117,-0.9827071,0,0.8771961,0,0.2,0,True,367.82
11.03396,1,-9.846409,2.297914,3.861499,0.5,-3.447347,-0.9825639,0,0.8770642,0,0.2,0,True,367.83
11.03396,1,-9.846409,2.297914,3.851677,0.5,-3.43858,-0.9822053,0,0.876743,0,0.2,0,True,367.84
11.03396,1,-9.846409,2.297914,3.841856,0.5,-3.429814,-0.9820496,0,0.8766001,0,0.2,0,True,367.85
11.03396,1,-9.846409,2.297914,3.83204,0.5,-3.421051,-0.981679,0,0.8762683,0,0.2,0,True,367.86
11.03396,1,-9.846409,2.297914,3.822224,0.5,-3.41229,-0.9815116,0,0.8761147,0,0.2,0,True,367.87
11.03396,1,-9.846409,2.297914,3.812413,0.5,-3.403533,-0.9811294,0,0.8757727,0,0.2,0,True,367.88
11.03396,1,-9.846409,2.297914,3.802604,0.5,-3.394776,-0.9809498,0,0.8756084,0,0.2,0,True,367.89
11.03396,1,-9.846409,2.297914,3.792799,0.5,-3.386024,-0.9805562,0,0.8752549,0,0.2,0,True,367.9
11.03396,1,-9.846409,2.297914,3.782995,0.5,-3.377273,-0.9803652,0,0.8750819,0,0.2,0,True,367.91
11.03396,1,-9.846409,2.297914,3.773196,0.5,-3.368526,-0.9799619,0,0.8747185,0,0.2,0,True,367.92
11.03396,1,-9.846409,2.297914,3.763398,0.5,-3.359781,-0.979758,0,0.8745352,0,0.2,0,True,367.93
11.03396,1,-9.846409,2.297914,3.753605,0.5,-3.351039,-0.9793425,0,0.8741623,0,0.2,0,True,367.94
11.03396,1,-9.846409,2.297914,3.743814,0.5,-3.3423,-0.9791287,0,0.873969,0,0.2,0,True,367.95
11.03396,1,-9.846409,2.297914,3.734027,0.5,-3.333564,-0.9787023,0,0.8735877,0,0.2,0,True,367.96
11.03396,1,-9.846409,2.297914,3.724242,0.5,-3.32483,-0.9784778,0,0.8733835,0,0.2,0,True,367.97
11.03396,1,-9.846409,2.297914,3.714462,0.5,-3.316101,-0.9780422,0,0.8729928,0,0.2,0,True,367.98
11.03396,1,-9.846409,2.297914,3.704684,0.5,-3.307373,-0.9778054,0,0.8727789,0,0.2,0,True,367.99
11.03396,1,-9.846409,2.297914,3.694911,0.5,-3.298649,-0.9773583,0,0.8723792,0,0.2,0,True,368
11.03396,1,-9.846409,2.297914,3.685139,0.5,-3.289928,-0.9771124,0,0.872156,0,0.2,0,True,368.01
11.03396,1,-9.846409,2.297914,3.675373,0.5,-3.28121,-0.9766552,0,0.8717473,0,0.2,0,True,368.02
11.03396,1,-9.846409,2.297914,3.665609,0.5,-3.272495,-0.9763989,0,0.8715149,0,0.2,0,True,368.03
11.03396,1,-9.846409,2.297914,3.65585,0.5,-3.263784,-0.9759319,0,0.8710974,0,0.2,0,True,368.04
11.03396,1,-9.846409,2.297914,3.646094,0.5,-3.255076,-0.9756654,0,0.8708559,0,0.2,0,True,368.05
11.03396,1,-9.846409,2.297914,3.636342,0.5,-3.246372,-0.97519,0,0.8704298,0,0.2,0,True,368.06
11.03396,1,-9.846409,2.297914,3.626593,0.5,-3.23767,-0.9749122,0,0.8701794,0,0.2,0,True,368.07
11.03396,1,-9.846409,2.297914,3.616849,0.5,-3.228973,-0.9744262,0,0.869745,0,0.2,0,True,368.08
11.03396,1,-9.846409,2.297914,3.607107,0.5,-3.220278,-0.9741399,0,0.8694859,0,0.2,0,True,368.09
11.03396,1,-9.846409,2.297914,3.597371,0.5,-3.211588,-0.9736459,0,0.8690433,0,0.2,0,True,368.1
11.03396,1,-9.846409,2.297914,3.587638,0.5,-3.2029,-0.9733487,0,0.8687758,0,0.2,0,True,368.11
11.03396,1,-9.846409,2.297914,3.577909,0.5,-3.194217,-0.9728457,0,0.868325,0,0.2,0,True,368.12
11.03396,1,-9.846409,2.297914,3.568184,0.5,-3.185536,-0.9725392,0,0.8680491,0,0.2,0,True,368.13
11.03396,1,-9.846409,2.297914,3.558517,0.5,-3.176908,-0.9667405,0,0.8628738,0,0.2,0,True,368.14
11.03396,1,-9.846409,2.297914,3.548905,0.5,-3.168329,-0.9611776,0,0.8579082,0,0.2,0,True,368.15
11.03396,1,-9.846409,2.297914,3.539351,0.5,-3.159801,-0.9554548,0,0.8528009,0,0.2,0,True,368.16
11.03396,1,-9.846409,2.297914,3.529852,0.5,-3.151322,-0.949952,0,0.8478888,0,0.2,0,True,368.17
11.03396,1,-9.846409,2.297914,3.520409,0.5,-3.142894,-0.9442981,0,0.8428429,0,0.2,0,True,368.18
11.03396,1,-9.846409,2.297914,3.51102,0.5,-3.134515,-0.9388575,0,0.8379862,0,0.2,0,True,368.19
11.03396,1,-9.846409,2.297914,3.501688,0.5,-3.126185,-0.9332715,0,0.8330023,0,0.2,0,True,368.2
11.03396,1,-9.846409,2.297914,3.492409,0.5,-3.117903,-0.9278926,0,0.8281994,0,0.2,0,True,368.21
11.03396,1,-9.846409,2.297914,3.483186,0.5,-3.10967,-0.9223739,0,0.8232742,0,0.2,0,True,368.22
11.03396,1,-9.846409,2.297914,3.474015,0.5,-3.101485,-0.9170557,0,0.8185268,0,0.2,0,True,368.23
11.03396,1,-9.846409,2.297914,3.4649,0.5,-3.093349,-0.9116033,0,0.813662,0,0.2,0,True,368.24
11.03396,1,-9.846409,2.297914,3.455836,0.5,-3.085259,-0.9063455,0,0.8089672,0,0.2,0,True,368.25
11.03396,1,-9.846409,2.297914,3.446827,0.5,-3.077218,-0.9009597,0,0.8041607,0,0.2,0,True,368.26
11.03396,1,-9.846409,2.297914,3.43787,0.5,-3.069222,-0.8957602,0,0.7995192,0,0.2,0,True,368.27
11.03396,1,-9.846409,2.297914,3.428965,0.5,-3.061275,-0.8904391,0,0.7947704,0,0.2,0,True,368.28
11.03396,1,-9.846409,2.297914,3.420112,0.5,-3.053373,-0.8852984,0,0.7901815,0,0.2,0,True,368.29
11.03396,1,-9.846409,2.297914,3.411312,0.5,-3.045519,-0.8800398,0,0.7854896,0,0.2,0,True,368.3
11.03396,1,-9.846409,2.297914,3.402563,0.5,-3.037709,-0.874959,0,0.7809528,0,0.2,0,True,368.31
11.03396,1,-9.846409,2.297914,3.393865,0.5,-3.029946,-0.8697647,0,0.7763172,0,0.2,0,True,368.32
11.03396,1,-9.846409,2.297914,3.385218,0.5,-3.022228,-0.8647402,0,0.7718319,0,0.2,0,True,368.33
11.03396,1,-9.846409,2.297914,3.376622,0.5,-3.014556,-0.8596081,0,0.7672519,0,0.2,0,True,368.34
11.03396,1,-9.846409,2.297914,3.368076,0.5,-3.006928,-0.8546408,0,0.7628176,0,0.2,0,True,368.35
11.03396,1,-9.846409,2.297914,3.35958,0.5,-2.999345,-0.8495701,0,0.7582937,0,0.2,0,True,368.36
11.03396,1,-9.846409,2.297914,3.351134,0.5,-2.991806,-0.8446592,0,0.7539085,0,0.2,0,True,368.37
11.03396,1,-9.846409,2.297914,3.342737,0.5,-2.984312,-0.8396493,0,0.7494374,0,0.2,0,True,368.38
11.03396,1,-9.846409,2.297914,3.334389,0.5,-2.976861,-0.8347943,0,0.7451035,0,0.2,0,True,368.39
11.03396,1,-9.846409,2.297914,3.326091,0.5,-2.969454,-0.8298456,0,0.7406871,0,0.2,0,True,368.4
11.03396,1,-9.846409,2.297914,3.317844,0.5,-2.962093,-0.824797,0,0.7361829,0,0.2,0,True,368.41
11.03396,1,-9.846409,2.297914,3.309642,0.5,-2.954772,-0.8202144,0,0.7320899,0,0.2,0,True,368.42
11.03396,1,-9.846409,2.297914,3.301488,0.5,-2.947495,-0.815353,0,0.7277514,0,0.2,0,True,368.43
11.03396,1,-9.846409,2.297914,3.293385,0.5,-2.940262,-0.8104009,0,0.7233337,0,0.2,0,True,368.44
11.03396,1,-9.846409,2.297914,3.285326,0.5,-2.933069,-0.8058892,0,0.7193038,0,0.2,0,True,368.45
11.03396,1,-9.846409,2.297914,3.277315,0.5,-2.925918,-0.801116,0,0.7150441,0,0.2,0,True,368.46
11.03396,1,-9.846409,2.297914,3.269353,0.5,-2.918812,-0.7962545,0,0.710707,0,0.2,0,True,368.47
11.03396,1,-9.846409,2.297914,3.261435,0.5,-2.911745,-0.7918142,0,0.706741,0,0.2,0,True,368.48
11.03396,1,-9.846409,2.297914,3.253564,0.5,-2.904719,-0.7871261,0,0.7025573,0,0.2,0,True,368.49
11.03396,1,-9.846409,2.297914,3.245741,0.5,-2.897737,-0.7823547,0,0.6983005,0,0.2,0,True,368.5
11.03396,1,-9.846409,2.297914,3.237961,0.5,-2.890793,-0.7779849,0,0.6943974,0,0.2,0,True,368.51
11.03396,1,-9.846409,2.297914,3.230227,0.5,-2.88389,-0.773379,0,0.6902883,0,0.2,0,True,368.52
11.03396,1,-9.846409,2.297914,3.222541,0.5,-2.877029,-0.7686998,0,0.6861116,0,0.2,0,True,368.53
11.03396,1,-9.846409,2.297914,3.214897,0.5,-2.870207,-0.764397,0,0.6822695,0,0.2,0,True,368.54
11.03396,1,-9.846409,2.297914,3.207298,0.5,-2.863424,-0.7598732,0,0.6782335,0,0.2,0,True,368.55
11.03396,1,-9.846409,2.297914,3.199746,0.5,-2.856683,-0.7552803,0,0.6741325,0,0.2,0,True,368.56
11.03396,1,-9.846409,2.297914,3.192235,0.5,-2.84998,-0.7510464,0,0.6703532,0,0.2,0,True,368.57
11.03396,1,-9.846409,2.297914,3.184769,0.5,-2.843316,-0.7466044,0,0.6663891,0,0.2,0,True,368.58
11.03396,1,-9.846409,2.297914,3.177349,0.5,-2.836693,-0.7420961,0,0.662365,0,0.2,0,True,368.59
11.03396,1,-9.846409,2.297914,3.16997,0.5,-2.830107,-0.7379287,0,0.658645,0,0.2,0,True,368.6
11.03396,1,-9.846409,2.297914,3.162634,0.5,-2.823559,-0.7335645,0,0.6547515,0,0.2,0,True,368.61
11.03396,1,-9.846409,2.297914,3.155343,0.5,-2.817052,-0.7291405,0,0.6508014,0,0.2,0,True,368.62
11.03396,1,-9.846409,2.297914,3.148093,0.5,-2.81058,-0.7250403,0,0.6471413,0,0.2,0,True,368.63
11.03396,1,-9.846409,2.297914,3.140885,0.5,-2.804147,-0.7207549,0,0.643317,0,0.2,0,True,368.64
11.03396,1,-9.846409,2.297914,3.133722,0.5,-2.797753,-0.7164122,0,0.6394407,0,0.2,0,True,368.65
11.03396,1,-9.846409,2.297914,3.126598,0.5,-2.791395,-0.7123768,0,0.6358384,0,0.2,0,True,368.66
11.03396,1,-9.846409,2.297914,3.119516,0.5,-2.785074,-0.7081676,0,0.632082,0,0.2,0,True,368.67
11.03396,1,-9.846409,2.297914,3.112478,0.5,-2.778792,-0.7039045,0,0.6282768,0,0.2,0,True,368.68
11.03396,1,-9.846409,2.297914,3.105479,0.5,-2.772544,-0.6999344,0,0.6247329,0,0.2,0,True,368.69
11.03396,1,-9.846409,2.297914,3.098521,0.5,-2.766334,-0.6958,0,0.6210433,0,0.2,0,True,368.7
11.03396,1,-9.846409,2.297914,3.091605,0.5,-2.760161,-0.6916149,0,0.617309,0,0.2,0,True,368.71
11.03396,1,-9.846409,2.297914,3.084728,0.5,-2.754023,-0.6877093,0,0.6138213,0,0.2,0,True,368.72
11.03396,1,-9.846409,2.297914,3.077891,0.5,-2.747921,-0.6836497,0,0.6101971,0,0.2,0,True,368.73
11.03396,1,-9.846409,2.297914,3.071096,0.5,-2.741856,-0.6795396,0,0.6065311,0,0.2,0,True,368.74
11.03396,1,-9.846409,2.297914,3.06434,0.5,-2.735825,-0.6756977,0,0.6031002,0,0.2,0,True,368.75
11.03396,1,-9.846409,2.297914,3.057623,0.5,-2.72983,-0.67171,0,0.5995417,0,0.2,0,True,368.76
11.03396,1,-9.846409,2.297914,3.050946,0.5,-2.723871,-0.6676763,0,0.5959412,0,0.2,0,True,368.77
11.03396,1,-9.846409,2.297914,3.044307,0.5,-2.717945,-0.6638957,0,0.5925663,0,0.2,0,True,368.78
11.03396,1,-9.846409,2.297914,3.037708,0.5,-2.712055,-0.6599788,0,0.5890695,0,0.2,0,True,368.79
11.03396,1,-9.846409,2.297914,3.031148,0.5,-2.7062,-0.6560186,0,0.5855359,0,0.2,0,True,368.8
11.03396,1,-9.846409,2.297914,3.024625,0.5,-2.700377,-0.6522999,0,0.5822163,0,0.2,0,True,368.81
11.03396,1,-9.846409,2.297914,3.018141,0.5,-2.69459,-0.6484511,0,0.5787815,0,0.2,0,True,368.82
11.03396,1,-9.846409,2.297914,3.011695,0.5,-2.688837,-0.6445643,0,0.5753123,0,0.2,0,True,368.83
11.03396,1,-9.846409,2.297914,3.005286,0.5,-2.683116,-0.6409066,0,0.5720471,0,0.2,0,True,368.84
11.03396,1,-9.846409,2.297914,2.998915,0.5,-2.67743,-0.6371273,0,0.5686731,0,0.2,0,True,368.85
11.03396,1,-9.846409,2.297914,2.992582,0.5,-2.671777,-0.6333097,0,0.5652683,0,0.2,0,True,368.86
11.03396,1,-9.846409,2.297914,2.986285,0.5,-2.666157,-0.6297122,0,0.5620554,0,0.2,0,True,368.87
11.03396,1,-9.846409,2.297914,2.980025,0.5,-2.660569,-0.6259984,0,0.5587426,0,0.2,0,True,368.88
11.03396,1,-9.846409,2.297914,2.973803,0.5,-2.655016,-0.6222528,0,0.5553982,0,0.2,0,True,368.89
11.03396,1,-9.846409,2.297914,2.967616,0.5,-2.649493,-0.6187133,0,0.5522382,0,0.2,0,True,368.9
11.03396,1,-9.846409,2.297914,2.961465,0.5,-2.644004,-0.6150666,0,0.5489841,0,0.2,0,True,368.91
11.03396,1,-9.846409,2.297914,2.955352,0.5,-2.638547,-0.6113862,0,0.5457002,0,0.2,0,True,368.92
11.03396,1,-9.846409,2.297914,2.949273,0.5,-2.633121,-0.6079064,0,0.5425925,0,0.2,0,True,368.93
11.03396,1,-9.846409,2.297914,2.943229,0.5,-2.627727,-0.6043243,0,0.5393945,0,0.2,0,True,368.94
11.03396,1,-9.846409,2.297914,2.937222,0.5,-2.622365,-0.6007118,0,0.5361714,0,0.2,0,True,368.95
11.03396,1,-9.846409,2.297914,2.93125,0.5,-2.617034,-0.5972883,0,0.5331151,0,0.2,0,True,368.96
11.03396,1,-9.846409,2.297914,2.925312,0.5,-2.611735,-0.5937682,0,0.5299751,0,0.2,0,True,368.97
11.03396,1,-9.846409,2.297914,2.91941,0.5,-2.606467,-0.5902237,0,0.5268089,0,0.2,0,True,368.98
11.03396,1,-9.846409,2.297914,2.913542,0.5,-2.601229,-0.5868555,0,0.5238034,0,0.2,0,True,368.99
11.03396,1,-9.846409,2.297914,2.907708,0.5,-2.596022,-0.583399,0,0.5207174,0,0.2,0,True,369
11.03396,1,-9.846409,2.297914,2.901909,0.5,-2.590846,-0.5799171,0,0.5176111,0,0.2,0,True,369.01
11.03396,1,-9.846409,2.297914,2.896143,0.5,-2.585699,-0.576605,0,0.5146541,0,0.2,0,True,369.02
11.03396,1,-9.846409,2.297914,2.890411,0.5,-2.580583,-0.5732096,0,0.5116227,0,0.2,0,True,369.03
11.03396,1,-9.846409,2.297914,2.884713,0.5,-2.575498,-0.5697892,0,0.5085725,0,0.2,0,True,369.04
11.03396,1,-9.846409,2.297914,2.879048,0.5,-2.570441,-0.5665336,0,0.5056646,0,0.2,0,True,369.05
11.03396,1,-9.846409,2.297914,2.873416,0.5,-2.565414,-0.5631967,0,0.5026869,0,0.2,0,True,369.06
11.03396,1,-9.846409,2.297914,2.867817,0.5,-2.560417,-0.5598407,0,0.4996915,0,0.2,0,True,369.07
11.03396,1,-9.846409,2.297914,2.862251,0.5,-2.555449,-0.5566379,0,0.4968323,0,0.2,0,True,369.08
11.03396,1,-9.846409,2.297914,2.856718,0.5,-2.55051,-0.55336,0,0.4939083,0,0.2,0,True,369.09
11.03396,1,-9.846409,2.297914,2.851217,0.5,-2.545601,-0.5500658,0,0.4909656,0,0.2,0,True,369.1
11.03396,1,-9.846409,2.297914,2.84575,0.5,-2.540721,-0.5467538,0,0.488012,0,0.2,0,True,369.11
11.03396,1,-9.846409,2.297914,2.840313,0.5,-2.535868,-0.5437133,0,0.4852962,0,0.2,0,True,369.12
11.03396,1,-9.846409,2.297914,2.834908,0.5,-2.531044,-0.5405124,0,0.482441,0,0.2,0,True,369.13
11.03396,1,-9.846409,2.297914,2.829535,0.5,-2.526248,-0.5372969,0,0.4795699,0,0.2,0,True,369.14
11.03396,1,-9.846409,2.297914,2.824195,0.5,-2.521481,-0.5340669,0,0.4766869,0,0.2,0,True,369.15
11.03396,1,-9.846409,2.297914,2.818884,0.5,-2.516741,-0.5310888,0,0.474028,0,0.2,0,True,369.16
11.03396,1,-9.846409,2.297914,2.813604,0.5,-2.512029,-0.5279643,0,0.4712398,0,0.2,0,True,369.17
11.03396,1,-9.846409,2.297914,2.808356,0.5,-2.507344,-0.5248242,0,0.4684359,0,0.2,0,True,369.18
11.03396,1,-9.846409,2.297914,2.80314,0.5,-2.502688,-0.5216726,0,0.4656256,0,0.2,0,True,369.19
11.03396,1,-9.846409,2.297914,2.797952,0.5,-2.498058,-0.5187572,0,0.4630214,0,0.2,0,True,369.2
11.03396,1,-9.846409,2.297914,2.792795,0.5,-2.493455,-0.515706,0,0.4602985,0,0.2,0,True,369.21
11.03396,1,-9.846409,2.297914,2.787669,0.5,-2.48888,-0.5126394,0,0.4575627,0,0.2,0,True,369.22
11.03396,1,-9.846409,2.297914,2.782574,0.5,-2.484332,-0.5095669,0,0.4548193,0,0.2,0,True,369.23
11.03396,1,-9.846409,2.297914,2.777507,0.5,-2.479809,-0.506712,0,0.4522702,0,0.2,0,True,369.24
11.03396,1,-9.846409,2.297914,2.772469,0.5,-2.475313,-0.5037322,0,0.4496112,0,0.2,0,True,369.25
11.03396,1,-9.846409,2.297914,2.767462,0.5,-2.470844,-0.5007386,0,0.4469405,0,0.2,0,True,369.26
11.03396,1,-9.846409,2.297914,2.762485,0.5,-2.466401,-0.4977404,0,0.4442634,0,0.2,0,True,369.27
11.03396,1,-9.846409,2.297914,2.757535,0.5,-2.461984,-0.4949463,0,0.4417686,0,0.2,0,True,369.28
11.03396,1,-9.846409,2.297914,2.752615,0.5,-2.457592,-0.4920363,0,0.4391719,0,0.2,0,True,369.29
11.03396,1,-9.846409,2.297914,2.747724,0.5,-2.453227,-0.4891152,0,0.4365647,0,0.2,0,True,369.3
11.03396,1,-9.846409,2.297914,2.742862,0.5,-2.448887,-0.4861895,0,0.4339522,0,0.2,0,True,369.31
11.03396,1,-9.846409,2.297914,2.738028,0.5,-2.444572,-0.4834537,0,0.4315108,0,0.2,0,True,369.32
11.03396,1,-9.846409,2.297914,2.733222,0.5,-2.440283,-0.4806119,0,0.4289735,0,0.2,0,True,369.33
11.03396,1,-9.846409,2.297914,2.728445,0.5,-2.436018,-0.4777602,0,0.426431,0,0.2,0,True,369.34
11.03396,1,-9.846409,2.297914,2.723696,0.5,-2.43178,-0.474905,0,0.4238801,0,0.2,0,True,369.35
11.03396,1,-9.846409,2.297914,2.718974,0.5,-2.427565,-0.4722279,0,0.4214911,0,0.2,0,True,369.36
11.03396,1,-9.846409,2.297914,2.714279,0.5,-2.423375,-0.4694526,0,0.4190145,0,0.2,0,True,369.37
11.03396,1,-9.846409,2.297914,2.709613,0.5,-2.419209,-0.4666699,0,0.4165297,0,0.2,0,True,369.38
11.03396,1,-9.846409,2.297914,2.704974,0.5,-2.415069,-0.4638807,0,0.4140428,0,0.2,0,True,369.39
11.03396,1,-9.846409,2.297914,2.700361,0.5,-2.410952,-0.4612626,0,0.4117039,0,0.2,0,True,369.4
11.03396,1,-9.846409,2.297914,2.695776,0.5,-2.406859,-0.4585524,0,0.4092853,0,0.2,0,True,369.41
11.03396,1,-9.846409,2.297914,2.691218,0.5,-2.402791,-0.4558343,0,0.4068594,0,0.2,0,True,369.42
11.03396,1,-9.846409,2.297914,2.686687,0.5,-2.398747,-0.4531148,0,0.4044323,0,0.2,0,True,369.43
11.03396,1,-9.846409,2.297914,2.682181,0.5,-2.394725,-0.450552,0,0.402144,0,0.2,0,True,369.44
11.03396,1,-9.846409,2.297914,2.677702,0.5,-2.390728,-0.4479051,0,0.399782,0,0.2,0,True,369.45
11.03396,1,-9.846409,2.297914,2.67325,0.5,-2.386754,-0.4452528,0,0.3974135,0,0.2,0,True,369.46
11.03396,1,-9.846409,2.297914,2.668824,0.5,-2.382803,-0.4425972,0,0.395046,0,0.2,0,True,369.47
11.03396,1,-9.846409,2.297914,2.664423,0.5,-2.378875,-0.4400899,0,0.392806,0,0.2,0,True,369.48
11.03396,1,-9.846409,2.297914,2.660048,0.5,-2.37497,-0.4375049,0,0.3904992,0,0.2,0,True,369.49
